,OTU_ID,Closeness_RAW,Date,Sample_type,Genotype,CLose_log,combine
3782,Otu719,1.99E-06,13,Soil near roots,RNAi,-5.700680358,13Soil near rootsRNAi
3783,Otu662,5.91E-06,13,Soil near roots,RNAi,-5.228608216,13Soil near rootsRNAi
3784,Otu983,2.02E-06,13,Soil near roots,RNAi,-5.694507801,13Soil near rootsRNAi
3785,Otu510,2.08E-06,13,Soil near roots,RNAi,-5.682565624,13Soil near rootsRNAi
3786,Otu467,2.02E-06,13,Soil near roots,RNAi,-5.694506046,13Soil near rootsRNAi
3787,Otu980,5.79E-06,13,Soil near roots,RNAi,-5.237063437,13Soil near rootsRNAi
3788,Otu1302,5.92E-06,13,Soil near roots,RNAi,-5.227655362,13Soil near rootsRNAi
3789,Otu1145,1.99E-06,13,Soil near roots,RNAi,-5.701904584,13Soil near rootsRNAi
3790,Otu559,5.84E-06,13,Soil near roots,RNAi,-5.233427651,13Soil near rootsRNAi
3791,Otu733,1.99E-06,13,Soil near roots,RNAi,-5.700068248,13Soil near rootsRNAi
3792,Otu794,5.86E-06,13,Soil near roots,RNAi,-5.232332733,13Soil near rootsRNAi
3793,Otu590,5.91E-06,13,Soil near roots,RNAi,-5.228515847,13Soil near rootsRNAi
3794,Otu607,1.99E-06,13,Soil near roots,RNAi,-5.701294198,13Soil near rootsRNAi
3795,Otu901,2.08E-06,13,Soil near roots,RNAi,-5.682536758,13Soil near rootsRNAi
3796,Otu1316,5.93E-06,13,Soil near roots,RNAi,-5.22665145,13Soil near rootsRNAi
3797,Otu890,5.88E-06,13,Soil near roots,RNAi,-5.230944245,13Soil near rootsRNAi
3798,Otu691,1.98E-06,13,Soil near roots,RNAi,-5.702516697,13Soil near rootsRNAi
3799,Otu1395,1.99E-06,13,Soil near roots,RNAi,-5.700065649,13Soil near rootsRNAi
3800,Otu762,5.81E-06,13,Soil near roots,RNAi,-5.236108802,13Soil near rootsRNAi
3801,Otu1104,5.86E-06,13,Soil near roots,RNAi,-5.232360712,13Soil near rootsRNAi
3802,Otu723,2.08E-06,13,Soil near roots,RNAi,-5.682562918,13Soil near rootsRNAi
3803,Otu5029,5.79E-06,13,Soil near roots,RNAi,-5.237093628,13Soil near rootsRNAi
3804,Otu655,5.89E-06,13,Soil near roots,RNAi,-5.230078336,13Soil near rootsRNAi
3805,Otu504,5.89E-06,13,Soil near roots,RNAi,-5.229612739,13Soil near rootsRNAi
3806,Otu10917,2.03E-06,13,Soil near roots,RNAi,-5.693269556,13Soil near rootsRNAi
3807,Otu697,5.91E-06,13,Soil near roots,RNAi,-5.228215513,13Soil near rootsRNAi
3808,Otu841,5.87E-06,13,Soil near roots,RNAi,-5.231479785,13Soil near rootsRNAi
3809,Otu519,1.99E-06,13,Soil near roots,RNAi,-5.700682954,13Soil near rootsRNAi
3810,Otu728,5.89E-06,13,Soil near roots,RNAi,-5.229927455,13Soil near rootsRNAi
3811,Otu969,5.87E-06,13,Soil near roots,RNAi,-5.231474688,13Soil near rootsRNAi
3812,Otu1002,5.84E-06,13,Soil near roots,RNAi,-5.233333764,13Soil near rootsRNAi
3813,Otu491,1.99E-06,13,Soil near roots,RNAi,-5.700065649,13Soil near rootsRNAi
3814,Otu1033,5.87E-06,13,Soil near roots,RNAi,-5.231023343,13Soil near rootsRNAi
3815,Otu629,5.90E-06,13,Soil near roots,RNAi,-5.229192762,13Soil near rootsRNAi
3816,Otu966,2.00E-06,13,Soil near roots,RNAi,-5.698838828,13Soil near rootsRNAi
3817,Otu930,2.00E-06,13,Soil near roots,RNAi,-5.698837959,13Soil near rootsRNAi
3818,Otu1309,1.99E-06,13,Soil near roots,RNAi,-5.701905447,13Soil near rootsRNAi
3819,Otu1717,5.96E-06,13,Soil near roots,RNAi,-5.224587443,13Soil near rootsRNAi
3820,Otu853,1.99E-06,13,Soil near roots,RNAi,-5.701291606,13Soil near rootsRNAi
3821,Otu499,1.99E-06,13,Soil near roots,RNAi,-5.701905447,13Soil near rootsRNAi
3822,Otu1251,5.93E-06,13,Soil near roots,RNAi,-5.226656605,13Soil near rootsRNAi
3823,Otu492,5.80E-06,13,Soil near roots,RNAi,-5.236841967,13Soil near rootsRNAi
3824,Otu810,5.95E-06,13,Soil near roots,RNAi,-5.225311867,13Soil near rootsRNAi
3825,Otu482,2.00E-06,13,Soil near roots,RNAi,-5.698838828,13Soil near rootsRNAi
3826,Otu753,5.85E-06,13,Soil near roots,RNAi,-5.232681069,13Soil near rootsRNAi
3827,Otu1460,5.85E-06,13,Soil near roots,RNAi,-5.232609899,13Soil near rootsRNAi
3828,Otu1231,5.89E-06,13,Soil near roots,RNAi,-5.230029753,13Soil near rootsRNAi
3829,Otu1259,2.08E-06,13,Soil near roots,RNAi,-5.682591782,13Soil near rootsRNAi
3830,Otu997,5.89E-06,13,Soil near roots,RNAi,-5.230147365,13Soil near rootsRNAi
3831,Otu902,5.95E-06,13,Soil near roots,RNAi,-5.225521207,13Soil near rootsRNAi
3832,Otu891,5.84E-06,13,Soil near roots,RNAi,-5.23330331,13Soil near rootsRNAi
3833,Otu565,2.03E-06,13,Soil near roots,RNAi,-5.693272196,13Soil near rootsRNAi
3834,Otu929,2.08E-06,13,Soil near roots,RNAi,-5.682594488,13Soil near rootsRNAi
3835,Otu1094,5.90E-06,13,Soil near roots,RNAi,-5.229128705,13Soil near rootsRNAi
3836,Otu557,5.85E-06,13,Soil near roots,RNAi,-5.232909751,13Soil near rootsRNAi
3837,Otu1702,1.98E-06,13,Soil near roots,RNAi,-5.702516697,13Soil near rootsRNAi
3838,Otu2780,1.98E-06,13,Soil near roots,RNAi,-5.702516697,13Soil near rootsRNAi
3839,Otu1416,1.98E-06,13,Soil near roots,RNAi,-5.702516697,13Soil near rootsRNAi
3840,Otu772,5.89E-06,13,Soil near roots,RNAi,-5.230070665,13Soil near rootsRNAi
3841,Otu1001,5.95E-06,13,Soil near roots,RNAi,-5.225805335,13Soil near rootsRNAi
3842,Otu1393,1.99E-06,13,Soil near roots,RNAi,-5.70129247,13Soil near rootsRNAi
3843,Otu1027,5.92E-06,13,Soil near roots,RNAi,-5.227984346,13Soil near rootsRNAi
3844,Otu823,5.96E-06,13,Soil near roots,RNAi,-5.224525293,13Soil near rootsRNAi
3845,Otu3425,1.98E-06,13,Soil near roots,RNAi,-5.702516697,13Soil near rootsRNAi
3846,Otu3512,5.89E-06,13,Soil near roots,RNAi,-5.229727905,13Soil near rootsRNAi
3847,Otu14383,5.90E-06,13,Soil near roots,RNAi,-5.229446333,13Soil near rootsRNAi
3848,Otu1166,5.85E-06,13,Soil near roots,RNAi,-5.232513293,13Soil near rootsRNAi
3849,Otu563,1.99E-06,13,Soil near roots,RNAi,-5.701904584,13Soil near rootsRNAi
3850,Otu931,5.82E-06,13,Soil near roots,RNAi,-5.234914446,13Soil near rootsRNAi
3851,Otu3583,5.92E-06,13,Soil near roots,RNAi,-5.227878995,13Soil near rootsRNAi
3852,Otu716,5.96E-06,13,Soil near roots,RNAi,-5.224564138,13Soil near rootsRNAi
3853,Otu7625,2.00E-06,13,Soil near roots,RNAi,-5.698220635,13Soil near rootsRNAi
3854,Otu638,5.73E-06,13,Soil near roots,RNAi,-5.241516597,13Soil near rootsRNAi
3855,Otu14279,5.94E-06,13,Soil near roots,RNAi,-5.226409135,13Soil near rootsRNAi
3856,Otu1469,2.08E-06,13,Soil near roots,RNAi,-5.68256382,13Soil near rootsRNAi
3857,Otu564,2.03E-06,13,Soil near roots,RNAi,-5.693277477,13Soil near rootsRNAi
3858,Otu718,5.93E-06,13,Soil near roots,RNAi,-5.226891056,13Soil near rootsRNAi
3859,Otu1013,5.88E-06,13,Soil near roots,RNAi,-5.230780902,13Soil near rootsRNAi
3860,Otu825,5.75E-06,13,Soil near roots,RNAi,-5.240349527,13Soil near rootsRNAi
3861,Otu1312,1.99E-06,13,Soil near roots,RNAi,-5.701905447,13Soil near rootsRNAi
3862,Otu1494,1.98E-06,13,Soil near roots,RNAi,-5.702516697,13Soil near rootsRNAi
3863,Otu1477,5.84E-06,13,Soil near roots,RNAi,-5.233544347,13Soil near rootsRNAi
3864,Otu1235,5.83E-06,13,Soil near roots,RNAi,-5.234643808,13Soil near rootsRNAi
3865,Otu1532,5.75E-06,13,Soil near roots,RNAi,-5.240309571,13Soil near rootsRNAi
3866,Otu755,5.82E-06,13,Soil near roots,RNAi,-5.235248085,13Soil near rootsRNAi
3867,Otu1059,5.92E-06,13,Soil near roots,RNAi,-5.227804464,13Soil near rootsRNAi
3868,Otu608,5.95E-06,13,Soil near roots,RNAi,-5.225229137,13Soil near rootsRNAi
3869,Otu798,5.84E-06,13,Soil near roots,RNAi,-5.233318537,13Soil near rootsRNAi
3870,Otu2091,5.78E-06,13,Soil near roots,RNAi,-5.23795572,13Soil near rootsRNAi
3871,Otu976,1.99E-06,13,Soil near roots,RNAi,-5.700682088,13Soil near rootsRNAi
3872,Otu6410,5.87E-06,13,Soil near roots,RNAi,-5.231023343,13Soil near rootsRNAi
3873,Otu1162,5.82E-06,13,Soil near roots,RNAi,-5.235058549,13Soil near rootsRNAi
3874,Otu795,2.00E-06,13,Soil near roots,RNAi,-5.698845778,13Soil near rootsRNAi
3875,Otu2002,5.85E-06,13,Soil near roots,RNAi,-5.232487866,13Soil near rootsRNAi
3876,Otu897,5.93E-06,13,Soil near roots,RNAi,-5.226705566,13Soil near rootsRNAi
3877,Otu593,2.00E-06,13,Soil near roots,RNAi,-5.698837959,13Soil near rootsRNAi
3878,Otu1894,1.99E-06,13,Soil near roots,RNAi,-5.700067382,13Soil near rootsRNAi
3879,Otu1722,1.99E-06,13,Soil near roots,RNAi,-5.700065649,13Soil near rootsRNAi
3880,Otu1195,5.94E-06,13,Soil near roots,RNAi,-5.226468437,13Soil near rootsRNAi
3881,Otu686,5.83E-06,13,Soil near roots,RNAi,-5.234122291,13Soil near rootsRNAi
3882,Otu1151,1.99E-06,13,Soil near roots,RNAi,-5.701904584,13Soil near rootsRNAi
3883,Otu1075,5.88E-06,13,Soil near roots,RNAi,-5.230272613,13Soil near rootsRNAi
3884,Otu2787,5.88E-06,13,Soil near roots,RNAi,-5.230780902,13Soil near rootsRNAi
3885,Otu763,1.98E-06,13,Soil near roots,RNAi,-5.702516697,13Soil near rootsRNAi
3886,Otu1065,5.75E-06,13,Soil near roots,RNAi,-5.240309571,13Soil near rootsRNAi
3887,Otu754,5.86E-06,13,Soil near roots,RNAi,-5.232325103,13Soil near rootsRNAi
3888,Otu958,2.08E-06,13,Soil near roots,RNAi,-5.682621546,13Soil near rootsRNAi
3889,Otu767,5.86E-06,13,Soil near roots,RNAi,-5.232358169,13Soil near rootsRNAi
3890,Otu1370,5.85E-06,13,Soil near roots,RNAi,-5.232772556,13Soil near rootsRNAi
3891,Otu2830,5.86E-06,13,Soil near roots,RNAi,-5.232426837,13Soil near rootsRNAi
3892,Otu618,5.86E-06,13,Soil near roots,RNAi,-5.232327646,13Soil near rootsRNAi
3893,Otu644,5.89E-06,13,Soil near roots,RNAi,-5.229571783,13Soil near rootsRNAi
3894,Otu945,1.99E-06,13,Soil near roots,RNAi,-5.701905447,13Soil near rootsRNAi
3895,Otu1931,5.89E-06,13,Soil near roots,RNAi,-5.229576903,13Soil near rootsRNAi
3896,Otu9757,5.89E-06,13,Soil near roots,RNAi,-5.229937686,13Soil near rootsRNAi
3897,Otu928,2.03E-06,13,Soil near roots,RNAi,-5.693263396,13Soil near rootsRNAi
3898,Otu1106,5.82E-06,13,Soil near roots,RNAi,-5.234942259,13Soil near rootsRNAi
3899,Otu1238,5.86E-06,13,Soil near roots,RNAi,-5.23242938,13Soil near rootsRNAi
3900,Otu4055,5.90E-06,13,Soil near roots,RNAi,-5.229126143,13Soil near rootsRNAi
3901,Otu9257,5.94E-06,13,Soil near roots,RNAi,-5.226035084,13Soil near rootsRNAi
3902,Otu696,5.85E-06,13,Soil near roots,RNAi,-5.232655653,13Soil near rootsRNAi
3903,Otu3868,5.82E-06,13,Soil near roots,RNAi,-5.234830996,13Soil near rootsRNAi
3904,Otu1557,2.03E-06,13,Soil near roots,RNAi,-5.693278357,13Soil near rootsRNAi
3905,Otu11508,5.90E-06,13,Soil near roots,RNAi,-5.229159454,13Soil near rootsRNAi
3906,Otu1799,1.99E-06,13,Soil near roots,RNAi,-5.700682954,13Soil near rootsRNAi
3907,Otu924,5.85E-06,13,Soil near roots,RNAi,-5.232584479,13Soil near rootsRNAi
3908,Otu729,1.98E-06,13,Soil near roots,RNAi,-5.702516697,13Soil near rootsRNAi
3909,Otu780,5.91E-06,13,Soil near roots,RNAi,-5.228767249,13Soil near rootsRNAi
3910,Otu707,1.98E-06,13,Soil near roots,RNAi,-5.702516697,13Soil near rootsRNAi
3911,Otu687,5.88E-06,13,Soil near roots,RNAi,-5.230525555,13Soil near rootsRNAi
3912,Otu1327,5.92E-06,13,Soil near roots,RNAi,-5.227763337,13Soil near rootsRNAi
3913,Otu713,5.89E-06,13,Soil near roots,RNAi,-5.230249611,13Soil near rootsRNAi
3914,Otu676,5.94E-06,13,Soil near roots,RNAi,-5.226189903,13Soil near rootsRNAi
3915,Otu1378,5.82E-06,13,Soil near roots,RNAi,-5.235053493,13Soil near rootsRNAi
3916,Otu1000,5.88E-06,13,Soil near roots,RNAi,-5.230895759,13Soil near rootsRNAi
3917,Otu682,1.98E-06,13,Soil near roots,RNAi,-5.702516697,13Soil near rootsRNAi
3918,Otu1025,2.08E-06,13,Soil near roots,RNAi,-5.682597193,13Soil near rootsRNAi
3919,Otu916,5.83E-06,13,Soil near roots,RNAi,-5.233985479,13Soil near rootsRNAi
3920,Otu5812,2.08E-06,13,Soil near roots,RNAi,-5.682595389,13Soil near rootsRNAi
3921,Otu787,1.99E-06,13,Soil near roots,RNAi,-5.701904584,13Soil near rootsRNAi
3922,Otu1962,5.90E-06,13,Soil near roots,RNAi,-5.229185076,13Soil near rootsRNAi
3923,Otu1873,5.85E-06,13,Soil near roots,RNAi,-5.232587021,13Soil near rootsRNAi
3924,Otu826,5.92E-06,13,Soil near roots,RNAi,-5.227958653,13Soil near rootsRNAi
3925,Otu1568,1.98E-06,13,Soil near roots,RNAi,-5.702516697,13Soil near rootsRNAi
3926,Otu1434,5.73E-06,13,Soil near roots,RNAi,-5.241496673,13Soil near rootsRNAi
3927,Otu11140,5.85E-06,13,Soil near roots,RNAi,-5.232879267,13Soil near rootsRNAi
3928,Otu1143,5.92E-06,13,Soil near roots,RNAi,-5.227645077,13Soil near rootsRNAi
3929,Otu1112,5.84E-06,13,Soil near roots,RNAi,-5.233732009,13Soil near rootsRNAi
3930,Otu813,1.98E-06,13,Soil near roots,RNAi,-5.702516697,13Soil near rootsRNAi
3931,Otu893,5.82E-06,13,Soil near roots,RNAi,-5.234886631,13Soil near rootsRNAi
3932,Otu1116,2.08E-06,13,Soil near roots,RNAi,-5.682571036,13Soil near rootsRNAi
3933,Otu749,5.89E-06,13,Soil near roots,RNAi,-5.230075779,13Soil near rootsRNAi
3934,Otu905,2.03E-06,13,Soil near roots,RNAi,-5.693287157,13Soil near rootsRNAi
3935,Otu1184,5.87E-06,13,Soil near roots,RNAi,-5.231681079,13Soil near rootsRNAi
3936,Otu1491,5.90E-06,13,Soil near roots,RNAi,-5.2291902,13Soil near rootsRNAi
3937,Otu1220,5.92E-06,13,Soil near roots,RNAi,-5.227994622,13Soil near rootsRNAi
3938,Otu796,2.08E-06,13,Soil near roots,RNAi,-5.682549387,13Soil near rootsRNAi
3939,Otu990,5.84E-06,13,Soil near roots,RNAi,-5.233732009,13Soil near rootsRNAi
3940,Otu1822,5.90E-06,13,Soil near roots,RNAi,-5.22943353,13Soil near rootsRNAi
3941,Otu1564,1.99E-06,13,Soil near roots,RNAi,-5.701293334,13Soil near rootsRNAi
3942,Otu1019,5.94E-06,13,Soil near roots,RNAi,-5.226419449,13Soil near rootsRNAi
3943,Otu1969,1.99E-06,13,Soil near roots,RNAi,-5.701905447,13Soil near rootsRNAi
3944,Otu1120,5.89E-06,13,Soil near roots,RNAi,-5.229748376,13Soil near rootsRNAi
3945,Otu2944,5.88E-06,13,Soil near roots,RNAi,-5.230254723,13Soil near rootsRNAi
3946,Otu1348,2.08E-06,13,Soil near roots,RNAi,-5.682580056,13Soil near rootsRNAi
3947,Otu1169,1.98E-06,13,Soil near roots,RNAi,-5.702516697,13Soil near rootsRNAi
3948,Otu3807,2.00E-06,13,Soil near roots,RNAi,-5.698223245,13Soil near rootsRNAi
3949,Otu886,5.93E-06,13,Soil near roots,RNAi,-5.226700413,13Soil near rootsRNAi
3950,Otu1269,1.98E-06,13,Soil near roots,RNAi,-5.702516697,13Soil near rootsRNAi
3951,Otu987,5.95E-06,13,Soil near roots,RNAi,-5.225645213,13Soil near rootsRNAi
3952,Otu819,5.84E-06,13,Soil near roots,RNAi,-5.233435262,13Soil near rootsRNAi
3953,Otu1609,1.99E-06,13,Soil near roots,RNAi,-5.701905447,13Soil near rootsRNAi
3954,Otu2540,5.94E-06,13,Soil near roots,RNAi,-5.226545776,13Soil near rootsRNAi
3955,Otu2139,1.99E-06,13,Soil near roots,RNAi,-5.701905447,13Soil near rootsRNAi
3956,Otu1580,5.85E-06,13,Soil near roots,RNAi,-5.232935153,13Soil near rootsRNAi
3957,Otu15629,2.02E-06,13,Soil near roots,RNAi,-5.694513066,13Soil near rootsRNAi
3958,Otu1287,5.90E-06,13,Soil near roots,RNAi,-5.229156891,13Soil near rootsRNAi
3959,Otu885,5.88E-06,13,Soil near roots,RNAi,-5.230939142,13Soil near rootsRNAi
3960,Otu1503,5.92E-06,13,Soil near roots,RNAi,-5.227935528,13Soil near rootsRNAi
3961,Otu1132,2.02E-06,13,Soil near roots,RNAi,-5.694527107,13Soil near rootsRNAi
3962,Otu1398,5.90E-06,13,Soil near roots,RNAi,-5.229131268,13Soil near rootsRNAi
3963,Otu1149,5.82E-06,13,Soil near roots,RNAi,-5.234737412,13Soil near rootsRNAi
3964,Otu894,5.95E-06,13,Soil near roots,RNAi,-5.225420426,13Soil near rootsRNAi
3965,Otu1729,1.98E-06,13,Soil near roots,RNAi,-5.702516697,13Soil near rootsRNAi
3966,Otu812,5.89E-06,13,Soil near roots,RNAi,-5.229758611,13Soil near rootsRNAi
3967,Otu884,1.99E-06,13,Soil near roots,RNAi,-5.700679493,13Soil near rootsRNAi
3968,Otu828,5.86E-06,13,Soil near roots,RNAi,-5.232401406,13Soil near rootsRNAi
3969,Otu1442,1.99E-06,13,Soil near roots,RNAi,-5.701905447,13Soil near rootsRNAi
3970,Otu1083,1.98E-06,13,Soil near roots,RNAi,-5.702516697,13Soil near rootsRNAi
3971,Otu883,2.02E-06,13,Soil near roots,RNAi,-5.694519209,13Soil near rootsRNAi
3972,Otu1080,5.87E-06,13,Soil near roots,RNAi,-5.231594458,13Soil near rootsRNAi
3973,Otu1741,5.89E-06,13,Soil near roots,RNAi,-5.230086006,13Soil near rootsRNAi
3974,Otu4341,5.89E-06,13,Soil near roots,RNAi,-5.229530824,13Soil near rootsRNAi
3975,Otu11629,2.02E-06,13,Soil near roots,RNAi,-5.694517454,13Soil near rootsRNAi
3976,Otu1046,5.92E-06,13,Soil near roots,RNAi,-5.227598793,13Soil near rootsRNAi
3977,Otu7621,1.99E-06,13,Soil near roots,RNAi,-5.700068248,13Soil near rootsRNAi
3978,Otu1043,5.97E-06,13,Soil near roots,RNAi,-5.224191086,13Soil near rootsRNAi
3979,Otu1295,5.85E-06,13,Soil near roots,RNAi,-5.232584479,13Soil near rootsRNAi
3980,Otu910,2.00E-06,13,Soil near roots,RNAi,-5.69883709,13Soil near rootsRNAi
3981,Otu954,5.90E-06,13,Soil near roots,RNAi,-5.229162016,13Soil near rootsRNAi
3982,Otu14202,5.92E-06,13,Soil near roots,RNAi,-5.228012606,13Soil near rootsRNAi
3983,Otu2424,5.87E-06,13,Soil near roots,RNAi,-5.23111518,13Soil near rootsRNAi
3984,Otu2455,5.86E-06,13,Soil near roots,RNAi,-5.232320015,13Soil near rootsRNAi
3985,Otu938,2.08E-06,13,Soil near roots,RNAi,-5.682585468,13Soil near rootsRNAi
3986,Otu2053,1.99E-06,13,Soil near roots,RNAi,-5.700680358,13Soil near rootsRNAi
3987,Otu1482,5.90E-06,13,Soil near roots,RNAi,-5.229141517,13Soil near rootsRNAi
3988,Otu1661,5.87E-06,13,Soil near roots,RNAi,-5.231416065,13Soil near rootsRNAi
3989,Otu1133,5.86E-06,13,Soil near roots,RNAi,-5.231973935,13Soil near rootsRNAi
3990,Otu955,5.85E-06,13,Soil near roots,RNAi,-5.232645486,13Soil near rootsRNAi
3991,Otu1048,5.95E-06,13,Soil near roots,RNAi,-5.225229137,13Soil near rootsRNAi
3992,Otu5796,1.98E-06,13,Soil near roots,RNAi,-5.702516697,13Soil near rootsRNAi
3993,Otu1351,5.87E-06,13,Soil near roots,RNAi,-5.231150889,13Soil near rootsRNAi
3994,Otu1383,5.86E-06,13,Soil near roots,RNAi,-5.232098658,13Soil near rootsRNAi
3995,Otu2664,1.98E-06,13,Soil near roots,RNAi,-5.702516697,13Soil near rootsRNAi
3996,Otu1444,5.89E-06,13,Soil near roots,RNAi,-5.229858391,13Soil near rootsRNAi
3997,Otu1111,5.79E-06,13,Soil near roots,RNAi,-5.237322513,13Soil near rootsRNAi
3998,Otu1047,5.93E-06,13,Soil near roots,RNAi,-5.226831811,13Soil near rootsRNAi
3999,Otu970,1.99E-06,13,Soil near roots,RNAi,-5.701904584,13Soil near rootsRNAi
4000,Otu1356,1.98E-06,13,Soil near roots,RNAi,-5.702516697,13Soil near rootsRNAi
4001,Otu1413,5.92E-06,13,Soil near roots,RNAi,-5.227375015,13Soil near rootsRNAi
4002,Otu1435,5.90E-06,13,Soil near roots,RNAi,-5.229244,13Soil near rootsRNAi
4003,Otu1193,1.99E-06,13,Soil near roots,RNAi,-5.701905447,13Soil near rootsRNAi
4004,Otu1358,5.94E-06,13,Soil near roots,RNAi,-5.226550932,13Soil near rootsRNAi
4005,Otu1333,5.86E-06,13,Soil near roots,RNAi,-5.232358169,13Soil near rootsRNAi
4006,Otu6801,2.03E-06,13,Soil near roots,RNAi,-5.693265156,13Soil near rootsRNAi
4007,Otu1227,5.94E-06,13,Soil near roots,RNAi,-5.226140883,13Soil near rootsRNAi
4008,Otu1977,1.99E-06,13,Soil near roots,RNAi,-5.701905447,13Soil near rootsRNAi
4009,Otu1266,5.96E-06,13,Soil near roots,RNAi,-5.224812661,13Soil near rootsRNAi
4010,Otu1367,5.91E-06,13,Soil near roots,RNAi,-5.228372124,13Soil near rootsRNAi
4011,Otu15037,5.91E-06,13,Soil near roots,RNAi,-5.228644132,13Soil near rootsRNAi
4012,Otu1310,5.93E-06,13,Soil near roots,RNAi,-5.226999221,13Soil near rootsRNAi
4013,Otu1721,2.08E-06,13,Soil near roots,RNAi,-5.682591782,13Soil near rootsRNAi
4014,Otu1020,5.92E-06,13,Soil near roots,RNAi,-5.227699069,13Soil near rootsRNAi
4015,Otu1024,5.84E-06,13,Soil near roots,RNAi,-5.233691441,13Soil near rootsRNAi
4016,Otu1038,1.99E-06,13,Soil near roots,RNAi,-5.701904584,13Soil near rootsRNAi
4017,Otu1170,2.00E-06,13,Soil near roots,RNAi,-5.698223245,13Soil near rootsRNAi
4018,Otu1960,5.85E-06,13,Soil near roots,RNAi,-5.23271665,13Soil near rootsRNAi
4019,Otu1704,2.03E-06,13,Soil near roots,RNAi,-5.693276597,13Soil near rootsRNAi
4020,Otu1578,5.92E-06,13,Soil near roots,RNAi,-5.227645077,13Soil near rootsRNAi
4021,Otu1648,5.83E-06,13,Soil near roots,RNAi,-5.234033621,13Soil near rootsRNAi
4022,Otu1095,5.90E-06,13,Soil near roots,RNAi,-5.228800588,13Soil near rootsRNAi
4023,Otu1878,5.89E-06,13,Soil near roots,RNAi,-5.23016526,13Soil near rootsRNAi
4024,Otu1188,5.89E-06,13,Soil near roots,RNAi,-5.229930013,13Soil near rootsRNAi
4025,Otu1602,5.87E-06,13,Soil near roots,RNAi,-5.231625032,13Soil near rootsRNAi
4026,Otu1751,5.92E-06,13,Soil near roots,RNAi,-5.22744962,13Soil near rootsRNAi
4027,Otu1200,2.00E-06,13,Soil near roots,RNAi,-5.698840565,13Soil near rootsRNAi
4028,Otu1355,5.86E-06,13,Soil near roots,RNAi,-5.232431923,13Soil near rootsRNAi
4029,Otu1146,5.70E-06,13,Soil near roots,RNAi,-5.243876048,13Soil near rootsRNAi
4030,Otu1500,5.91E-06,13,Soil near roots,RNAi,-5.228726214,13Soil near rootsRNAi
4031,Otu1447,5.86E-06,13,Soil near roots,RNAi,-5.23214192,13Soil near rootsRNAi
4032,Otu2277,1.99E-06,13,Soil near roots,RNAi,-5.701905447,13Soil near rootsRNAi
4033,Otu7595,5.85E-06,13,Soil near roots,RNAi,-5.232909751,13Soil near rootsRNAi
4034,Otu1674,5.90E-06,13,Soil near roots,RNAi,-5.229072328,13Soil near rootsRNAi
4035,Otu7156,2.00E-06,13,Soil near roots,RNAi,-5.698835352,13Soil near rootsRNAi
4036,Otu1147,5.91E-06,13,Soil near roots,RNAi,-5.228141039,13Soil near rootsRNAi
4037,Otu1161,5.77E-06,13,Soil near roots,RNAi,-5.239154273,13Soil near rootsRNAi
4038,Otu2225,5.87E-06,13,Soil near roots,RNAi,-5.231688721,13Soil near rootsRNAi
4039,Otu2504,5.90E-06,13,Soil near roots,RNAi,-5.229366948,13Soil near rootsRNAi
4040,Otu1249,5.88E-06,13,Soil near roots,RNAi,-5.230798771,13Soil near rootsRNAi
4041,Otu1607,5.84E-06,13,Soil near roots,RNAi,-5.233524054,13Soil near rootsRNAi
4042,Otu1445,1.99E-06,13,Soil near roots,RNAi,-5.701293334,13Soil near rootsRNAi
4043,Otu1174,5.88E-06,13,Soil near roots,RNAi,-5.230377385,13Soil near rootsRNAi
4044,Otu2623,5.97E-06,13,Soil near roots,RNAi,-5.22428697,13Soil near rootsRNAi
4045,Otu1265,5.90E-06,13,Soil near roots,RNAi,-5.229446333,13Soil near rootsRNAi
4046,Otu2282,2.02E-06,13,Soil near roots,RNAi,-5.694514821,13Soil near rootsRNAi
4047,Otu1705,5.87E-06,13,Soil near roots,RNAi,-5.231388025,13Soil near rootsRNAi
4048,Otu1474,2.02E-06,13,Soil near roots,RNAi,-5.694523597,13Soil near rootsRNAi
4049,Otu3324,5.94E-06,13,Soil near roots,RNAi,-5.226545776,13Soil near rootsRNAi
4050,Otu1908,5.89E-06,13,Soil near roots,RNAi,-5.229712552,13Soil near rootsRNAi
4051,Otu13081,5.75E-06,13,Soil near roots,RNAi,-5.240339538,13Soil near rootsRNAi
